product_id,product_url,name,discount,discounted_price,original_price,rating,product_info
3561136,https://www.dresslily.com/letter-print-color-blocking-hoodie-product3561136.html,Letter Print Color Blocking Hoodie,67,12.61,38.48,,Clothes Type:Hoodie;Occasion:Daily;Style:Casual;Fit Type:Regular;Shirt Length:Regular;Sleeve Length:Full;Material:Polyester;Thickness:Regular;Patterns:Letter;Season:Fall;Weight:0.4400kg;Package Contents:1 x Hoodie
4490354,https://www.dresslily.com/christmas-theme-deer-printed-pullover-product4490354.html,Christmas Theme Deer Printed Pullover Hoodie,64,13.07,36.56,,"Clothes Type:Hoodie;Occasion:Christmas Day;Style:Casual;Fit Type:Regular;Sleeve Length:Full;Material:Polyester,Spandex;Thickness:Regular;Patterns:Animal;Season:Fall,Winter;Weight:0.4240kg;Package Contents:1 x Hoodie"
4490385,https://www.dresslily.com/allover-printed-long-sleeve-christmas-product4490385.html,Allover Printed Long Sleeve Christmas Hoodie,64,14.10,39.03,,"Clothes Type:Hoodie;Occasion:Christmas Day;Style:Casual;Fit Type:Regular;Sleeve Length:Full;Material:Polyester,Spandex;Thickness:Regular;Patterns:Print;Season:Fall,Winter;Weight:0.4900kg;Package Contents:1 x Hoodie"
8172051,https://www.dresslily.com/halloween-graphic-print-long-sleeves-product8172051.html,Halloween Graphic Print Hoodie,47,19.81,37.32,,"Clothes Type:Hoodie;Occasion:Daily,Going Out,Halloween;Style:Casual;Fit Type:Regular;Sleeve Length:Full;Material:Polyester,Polyurethane;Thickness:Regular;Patterns:Animal,Graphic,Pumpkin;Season:Fall,Spring;Weight:0.5400kg;Package Contents:1 x Hoodie"
8206700,https://www.dresslily.com/santa-claus-snowflake-print-long-product8206700.html,Christmas Santa Claus Snowflake Printed Hoodie,51,17.09,34.55,,"Clothes Type:Hoodie;Occasion:Christmas Day;Style:Casual;Fit Type:Regular;Sleeve Length:Full;Material:Polyester;Thickness:Regular;Patterns:Floral,Santa Claus;Season:Fall,Spring,Winter;Weight:0.3900kg;Package Contents:1 x Hoodie"
1809006,https://www.dresslily.com/crew-neck-christmas-sweatshirt-product1809006.html,Crew Neck Printed Christmas Sweatshirt,61,12.00,30.59,,Material:Cotton Blends;Shirt Length:Regular;Sleeve Length:Full;Style:Fashion;Weight:0.450kg;Package Contents:1 x Sweatshirt
3189788,https://www.dresslily.com/casual-surfing-print-sweatshirt-product3189788.html,Casual Surfing Print Sweatshirt,63,11.23,30.12,,Material:Polyester;Shirt Length:Regular;Sleeve Length:Full;Style:Casual;Weight:0.3680kg;Package Contents:1 x Sweatshirt
8172042,https://www.dresslily.com/halloween-cat-pumpkin-print-long-product8172042.html,Halloween Cat Pumpkin Print Hoodie,57,18.84,43.59,,"Clothes Type:Hoodie;Occasion:Daily,Going Out,Halloween;Style:Novelty;Fit Type:Regular;Sleeve Length:Full;Material:Polyester,Polyurethane;Thickness:Regular;Patterns:Animal,Pumpkin;Season:Fall,Spring;Weight:0.5400kg;Package Contents:1 x Hoodie"
8236518,https://www.dresslily.com/reflective-striped-zip-up-fleece-product8236518.html,Reflective Striped Zip Up Fleece Work Hoodie,39,22.32,36.49,,"Clothes Type:Hoodie;Occasion:Daily,Work;Style:Casual;Fit Type:Regular;Shirt Length:Regular;Sleeve Length:Full;Material:Cotton,Polyester;Thickness:Thick;Closure Type:Zipper;Patterns:Stripe;Season:Fall,Spring,Winter;Weight:0.4200kg;Package Contents:1 x Hoodie"
6107044,https://www.dresslily.com/christmas-human-body-print-pullover-product6107044.html,Christmas Human Body Print Pullover Hoodie,64,12.96,36.13,,"Clothes Type:Hoodie;Occasion:Christmas Day;Style:Fashion;Fit Type:Regular;Sleeve Length:Full;Material:Cotton,Polyester;Thickness:Regular;Patterns:3D Print;Season:Winter;Weight:0.4500kg;Package Contents:1 x Hoodie"
4490362,https://www.dresslily.com/christmas-theme-printed-drawstring-hoodie-product4490362.html,Christmas Theme Printed Drawstring Hoodie,69,13.79,44.50,,"Clothes Type:Hoodie;Occasion:Christmas Day;Style:Casual;Fit Type:Regular;Sleeve Length:Full;Material:Polyester,Spandex;Thickness:Regular;Patterns:Print;Season:Fall,Winter;Weight:0.4700kg;Package Contents:1 x Hoodie"
6107042,https://www.dresslily.com/christmas-elk-print-kangaroo-pocket-product6107042.html,Christmas Elk Print Kangaroo Pocket Hoodie,61,13.80,35.36,,"Clothes Type:Hoodie;Occasion:Christmas Day;Style:Fashion;Fit Type:Regular;Sleeve Length:Full;Material:Cotton,Polyester;Thickness:Regular;Patterns:Animal;Season:Winter;Weight:0.5040kg;Package Contents:1 x Hoodie"
8156877,https://www.dresslily.com/halloween-bat-moon-graphic-front-product8156877.html,Halloween Bat Moon Graphic Front Pocket Hoodie,54,17.16,37.69,,"Clothes Type:Hoodie;Occasion:Halloween;Style:Casual;Fit Type:Loose;Shirt Length:Regular;Sleeve Length:Full;Material:Polyester,Spandex;Thickness:Regular;Patterns:Animal,Moon;Season:Fall,Spring;Weight:0.4950kg;Package Contents:1 x Hoodie"
6107057,https://www.dresslily.com/christmas-deer-pattern-long-sleeve-product6107057.html,Christmas Deer Pattern Long Sleeve Hoodie,61,13.97,36.17,,"Clothes Type:Hoodie;Occasion:Christmas Day;Style:Fashion;Fit Type:Regular;Sleeve Length:Full;Material:Cotton,Polyester;Thickness:Regular;Patterns:Animal;Season:Winter;Weight:0.5150kg;Package Contents:1 x Hoodie"
8228963,https://www.dresslily.com/christmas-snowman-graphic-faux-tuxedo-product8228963.html,Christmas Snowman Graphic Faux Tuxedo Drawstring Hoodie,52,20.40,42.26,,"Clothes Type:Hoodie;Occasion:Christmas Day;Style:Casual;Fit Type:Regular;Shirt Length:Regular;Sleeve Length:Full;Material:Polyester,Spandex;Thickness:Regular;Patterns:Snowman;Season:Fall,Spring;Weight:0.4900kg;Package Contents:1 x Hoodie"
3223255,https://www.dresslily.com/asymmetry-half-zip-design-hoodie-product3223255.html,Asymmetry Half Zip Design Hoodie,64,15.08,42.46,,"Clothes Type:Hoodie;Occasion:Daily Use,Going Out;Style:Casual;Fit Type:Asymmetrical;Shirt Length:Regular;Sleeve Length:Full;Material:Cotton,Polyester;Thickness:Regular;Patterns:Solid;Season:Fall,Winter;Weight:0.5200kg;Package Contents:1 x Hoodie"
2244191,https://www.dresslily.com/cover-placket-color-block-fleece-hoodie-product2244191.html,Cover Placket Color Block Fleece Hoodie,64,20.21,55.49,,Style:Fashion;Shirt Length:Regular;Sleeve Length:Full;Material:Polyester;Patterns:Color Block;Weight:0.8100kg;Package Contents:1 x Hoodie
6377650,https://www.dresslily.com/christmas-belt-candy-pattern-casual-product6377650.html,Christmas Belt Candy Pattern Casual Hoodie,62,13.97,36.95,,"Clothes Type:Hoodie;Occasion:Christmas Day,Daily,Daily Use,Dance,Festival,Going Out,Home,Night Out,Sports,Travel,Vacation;Style:Fashion;Fit Type:Regular;Shirt Length:Regular;Sleeve Length:Full;Material:Polyester,Spandex;Thickness:Regular;Patterns:Candy;Season:Fall,Spring,Winter;Weight:0.4900kg;Package Contents:1 x Hoodie"
6107050,https://www.dresslily.com/christmas-santa-suit-print-drawstring-product6107050.html,Christmas Santa Suit Print Drawstring Hoodie,62,12.96,34.31,,"Clothes Type:Hoodie;Occasion:Christmas Day;Style:Fashion;Fit Type:Regular;Sleeve Length:Full;Material:Cotton,Polyester;Thickness:Regular;Patterns:Santa Claus;Season:Winter;Weight:0.4500kg;Package Contents:1 x Hoodie"
8172033,https://www.dresslily.com/color-blocking-patch-fleece-drawstring-product8172033.html,Color-blocking Patch Fleece Drawstring Hoodie,52,14.03,29.44,,"Clothes Type:Hoodie;Occasion:Daily;Style:Casual;Fit Type:Regular;Shirt Length:Regular;Sleeve Length:Full;Material:Polyester,Spandex;Thickness:Thick;Patterns:Color Block;Season:Fall,Spring;Weight:0.3750kg;Package Contents:1 x Hoodie"
8185346,https://www.dresslily.com/solid-color-zipper-decoration-casual-product8185346.html,Solid Color Zipper Decoration Casual Hoodie,44,24.80,44.01,,"Clothes Type:Hoodie;Occasion:Daily,Going Out;Style:Casual;Fit Type:Regular;Sleeve Length:Full;Material:Cotton,Polyester,Spandex;Thickness:Regular;Patterns:Solid;Season:Fall,Spring,Winter;Weight:0.6600kg;Package Contents:1 x Hoodie"
8160042,https://www.dresslily.com/halloween-wolf-print-long-sleeves-product8160042.html,Wolf Print Kangaroo Pocket Casual Hoodie,47,21.99,41.46,4.9,"Clothes Type:Hoodie;Occasion:Daily;Style:Casual;Fit Type:Regular;Sleeve Length:Full;Material:Polyester;Thickness:Regular;Patterns:Animal;Season:Fall,Spring,Winter;Weight:0.5500kg;Package Contents:1 x Hoodie"
4877512,https://www.dresslily.com/snowfield-christmas-tree-kangaroo-pocket-product4877512.html,Snowfield Christmas Tree Kangaroo Pocket Hoodie,63,13.15,35.69,,"Clothes Type:Hoodie;Occasion:Christmas Day;Style:Casual;Fit Type:Regular;Shirt Length:Regular;Sleeve Length:Full;Material:Polyester,Spandex;Thickness:Regular;Patterns:Animal,Christmas Tree;Season:Fall,Winter;Weight:0.4750kg;Package Contents:1 x Hoodie"
3249849,https://www.dresslily.com/lightning-and-striped-print-sweatshirt-product3249849.html,Lightning and Striped Print Sweatshirt,69,11.99,38.94,,"Material:Cotton,Polyester;Pattern:Striped;Shirt Length:Regular;Sleeve Length:Full;Style:Fashion;Weight:0.4000kg;Package Contents:1 x Sweatshirt"
4877514,https://www.dresslily.com/christmas-tree-cat-print-drawstring-product4877514.html,Christmas Tree Cat Print Drawstring Hoodie,67,13.07,39.98,,"Clothes Type:Hoodie;Occasion:Christmas Day;Style:Cute;Fit Type:Regular;Shirt Length:Regular;Sleeve Length:Full;Material:Polyester,Spandex;Thickness:Regular;Patterns:Animal,Christmas Tree;Season:Fall,Winter;Weight:0.4700kg;Package Contents:1 x Hoodie"
7480517,https://www.dresslily.com/openwork-long-sleeve-hoodie-product7480517.html,Openwork Long Sleeve Hoodie,55,15.60,34.41,,Clothes Type:Hoodie;Occasion:Daily Use;Style:Fashion;Fit Type:Regular;Sleeve Length:Full;Material:Polyester;Thickness:Regular;Patterns:Solid;Season:Fall;Weight:0.3630kg;Package Contents:1 x Hoodie
8161360,https://www.dresslily.com/galaxy-printed-drawstring-long-sleeved-product8161360.html,Galaxy Printed Drawstring Hoodie,41,21.87,37.24,5.0,"Clothes Type:Hoodie;Occasion:Daily,Going Out;Style:Casual;Fit Type:Regular;Sleeve Length:Full;Material:Polyester,Polyurethane;Thickness:Regular;Patterns:Galaxy;Season:Fall,Spring,Winter;Weight:0.5400kg;Package Contents:1 x Hoodie"
8212570,https://www.dresslily.com/skull-painting-print-long-sleeves-product8212570.html,Skull Painting Print Hoodie,43,25.07,44.22,,"Clothes Type:Hoodie;Occasion:Daily,Going Out;Style:Novelty;Fit Type:Regular;Sleeve Length:Full;Material:Polyester;Thickness:Regular;Patterns:Skulls;Season:Fall,Spring,Winter;Weight:0.4900kg;Package Contents:1 x Hoodie"
8161356,https://www.dresslily.com/3d-colorful-tube-printed-hoodie-product8161356.html,3D Colorful Tube Printed Hoodie,42,21.23,36.74,,"Clothes Type:Hoodie;Occasion:Daily,Going Out,Party,Travel;Style:Casual;Fit Type:Regular;Sleeve Length:Full;Material:Polyester,Spandex;Thickness:Regular;Patterns:3D Print;Season:Fall,Spring;Weight:0.5500kg;Package Contents:1 x Hoodie"
8185304,https://www.dresslily.com/halloween-night-castle-bat-print-product8185304.html,Halloween Night Castle Bat Print Drawstring Hoodie,55,19.59,43.79,,"Clothes Type:Hoodie;Occasion:Daily,Dance,Festival,Going Out,Halloween,Night Out;Style:Fashion;Fit Type:Regular;Shirt Length:Regular;Sleeve Length:Full;Material:Polyester;Thickness:Regular;Patterns:3D Print;Season:Fall,Spring;Weight:0.5600kg;Package Contents:1 x Hoodie"
4490397,https://www.dresslily.com/christmas-santa-print-kangaroo-pocket-product4490397.html,Christmas Santa Print Kangaroo Pocket Hoodie,64,13.63,38.35,,"Clothes Type:Hoodie;Occasion:Christmas Day;Style:Casual;Fit Type:Regular;Sleeve Length:Full;Material:Polyester,Spandex;Thickness:Regular;Patterns:Snake Print;Season:Fall,Winter;Weight:0.4600kg;Package Contents:1 x Hoodie"
4490395,https://www.dresslily.com/christmas-theme-cake-print-pullover-product4490395.html,Christmas Theme Cake Print Pullover Hoodie,64,13.32,37.11,,"Clothes Type:Hoodie;Occasion:Christmas Day;Style:Casual;Fit Type:Regular;Sleeve Length:Full;Material:Polyester,Spandex;Thickness:Regular;Patterns:Christmas Tree;Season:Fall;Weight:0.4400kg;Package Contents:1 x Hoodie"
3561117,https://www.dresslily.com/halloween-cat-print-pullover-hoodie-product3561117.html,Halloween Cat Print Pullover Hoodie,63,17.44,47.68,,"Clothes Type:Hoodie;Occasion:Halloween;Style:Casual;Fit Type:Regular;Sleeve Length:Full;Material:Polyester;Thickness:Regular;Patterns:Animal,Letter;Season:Fall,Winter;Weight:0.7500kg;Package Contents:1 x Hoodie"
3561115,https://www.dresslily.com/christmas-deer-print-drawstring-hoodie-product3561115.html,Christmas Deer Print Drawstring Hoodie,60,14.71,36.96,5.0,"Clothes Type:Hoodie;Occasion:Christmas Day;Style:Fashion;Fit Type:Regular;Sleeve Length:Full;Material:Polyester;Thickness:Regular;Patterns:Animal;Season:Fall,Winter;Weight:0.4620kg;Package Contents:1 x Hoodie"
6781085,https://www.dresslily.com/christmas-patterns-printed-pullover-hoodie-product6781085.html,Christmas Patterns Printed Pullover Hoodie,69,12.49,40.53,,"Clothes Type:Hoodie;Occasion:Christmas Day,Daily,Daily Use,Going Out;Style:Fashion;Fit Type:Regular;Shirt Length:Regular;Sleeve Length:Full;Material:Polyester;Thickness:Regular;Patterns:Baubles,Candy,Elk;Season:Fall,Spring,Winter;Weight:0.4200kg;Package Contents:1 x Hoodie"
6781076,https://www.dresslily.com/faux-coallar-santa-claus-snowmen-product6781076.html,Faux Coallar Santa Claus Snowmen Printed Christmas Hoodie,61,13.89,35.63,,"Clothes Type:Hoodie;Occasion:Christmas Day,Daily,Daily Use,Going Out;Style:Fashion;Fit Type:Regular;Shirt Length:Regular;Sleeve Length:Full;Material:Polyester;Thickness:Regular;Patterns:Christmas Tree,Santa Claus,Snowman;Season:Fall,Spring,Winter;Weight:0.5100kg;Package Contents:1 x Hoodie"
6111926,https://www.dresslily.com/kangaroo-baby-carrier-panel-hoodie-product6111926.html,Kangaroo Baby Carrier Panel Hoodie,63,27.48,73.30,,"Clothes Type:Hoodie;Occasion:Daily Use;Style:Casual;Fit Type:Regular;Shirt Length:Regular;Sleeve Length:Full;Material:Polyester,Polyurethane;Thickness:Regular;Patterns:Color Block;Season:Fall,Winter;Weight:0.9170kg;Package Contents:1 x Hoodie"
6781067,https://www.dresslily.com/christmas-pattern-printed-pullover-hoodie-product6781067.html,Christmas Pattern Printed Pullover Hoodie,61,14.28,36.29,,"Clothes Type:Hoodie;Occasion:Christmas Day,Daily,Daily Use,Going Out;Style:Fashion;Fit Type:Regular;Shirt Length:Regular;Sleeve Length:Full;Material:Polyester;Thickness:Regular;Patterns:Elk;Season:Fall,Spring,Winter;Weight:0.5350kg;Package Contents:1 x Hoodie"
2859732,https://www.dresslily.com/color-block-tunic-ringer-sweatshirt-product2859732.html,Color Block Tunic Ringer Sweatshirt,66,11.02,32.11,,"Material:Cotton Blends,Polyester,Spandex;Shirt Length:Long;Sleeve Length:Full;Style:Casual;Package Contents:1 x Sweatshirt;Weight:0.4000kg"
3026450,https://www.dresslily.com/two-tones-sweatshirt-product3026450.html,Two Tones Sweatshirt,62,12.60,32.95,5.0,"Material:Polyester,Spandex;Shirt Length:Regular;Sleeve Length:Full;Style:Casual;Package Contents:1 x Sweatshirt;Weight:0.4100kg"
2349184,https://www.dresslily.com/color-block-sports-graphic-hoodie-product2349184.html,Color Block Sports Graphic Hoodie,66,19.34,56.22,,"Clothes Type:Hoodie;Occasion:Casual ,Daily Use,Going Out,Sports;Style:Fashion;Shirt Length:Regular;Sleeve Length:Full;Material:Cotton,Polyester,Spandex;Thickness:Regular;Patterns:Color Block,Letter,Print;Weight:0.7300kg;Package Contents:1 x Hoodie"
3561175,https://www.dresslily.com/back-letter-false-two-pieces-product3561175.html,Back Letter False Two Pieces Casual Hoodie,61,27.34,70.95,,Clothes Type:Hoodies;Style:Casual;Pattern Type:Patchwork;Material:Cotton;Shirt Length:Regular;Sleeve Length:Full;Weight:0.9010kg;Package Contents:1 x Hoodie
8177799,https://www.dresslily.com/halloween-skull-graphic-kangaroo-pocket-product8177799.html,Halloween Skull Graphic Kangaroo Pocket Hoodie,39,23.56,38.73,,"Clothes Type:Hoodie;Occasion:Halloween;Style:Casual;Fit Type:Regular;Shirt Length:Regular;Sleeve Length:Full;Material:Polyester,Spandex;Thickness:Regular;Patterns:Skull;Season:Fall,Spring;Weight:0.5000kg;Package Contents:1 x Hoodie"
2790330,https://www.dresslily.com/spring-and-autumn-round-neck-product2790330.html,Spring and Autumn Round Neck Fashion Casual Long-Sleeved Print Slim Sweatshirt,36,24.49,38.20,,Material:Cotton Blends;Shirt Length:Regular;Sleeve Length:Full;Style:Casual;Weight:0.3000kg;Package Contents:1XSweatshirt
6854439,https://www.dresslily.com/santa-claus-clothing-print-christmas-product6854439.html,Santa Claus Clothing Print Christmas Hoodie,62,15.63,40.60,,"Occasion:Christmas Day,Daily,Daily Use,Festival,Going Out,Home,Night Out;Style:Fashion;Fit Type:Loose;Sleeve Length:Full;Material:Polyester,Polyurethane;Thickness:Regular;Patterns:Christmas Tree;Season:Fall;Weight:0.5720kg;Package Contents:1 x Hoodie"
6854435,https://www.dresslily.com/cool-dog-letter-snowflake-print-product6854435.html,Cool Dog Letter Snowflake Print Pullover Christmas Hoodie,69,14.67,46.89,,"Clothes Type:Hoodie;Occasion:Christmas Day,Daily,Daily Use,Festival,Going Out,Home,Night Out;Style:Casual;Fit Type:Loose;Sleeve Length:Full;Material:Polyester,Polyurethane;Thickness:Regular;Patterns:Animal;Season:Fall;Weight:0.5100kg;Package Contents:1 x Hoodie"
7861509,https://www.dresslily.com/3d-horses-print-pullover-hoodie-product7861509.html,3D Horses Print Pullover Hoodie,65,14.25,40.46,,"Clothes Type:Hoodie;Occasion:Daily,Going Out;Style:Fashion;Fit Type:Regular;Shirt Length:Regular;Sleeve Length:Full;Material:Polyester,Polyurethane;Thickness:Regular;Patterns:Animal;Season:Fall,Winter;Weight:0.5000kg;Package Contents:1 x Hoodie"
7861513,https://www.dresslily.com/kangaroo-pocket-dinosaurs-pattern-hoodie-product7861513.html,Kangaroo Pocket Dinosaurs Pattern Hoodie,67,14.25,43.30,,"Clothes Type:Hoodie;Occasion:Daily Use,Going Out;Style:Fashion;Fit Type:Regular;Shirt Length:Regular;Sleeve Length:Full;Material:Polyester,Polyurethane;Thickness:Regular;Patterns:3D Print,Dinosaur;Season:Fall,Winter;Weight:0.5000kg;Package Contents:1 x Hoodie"
7861512,https://www.dresslily.com/clover-and-animal-printed-pullover-product7861512.html,Clover and Animal Printed Pullover Sweatshirt,69,11.99,39.18,,"Clothes Type:Hoodie;Occasion:Going Out;Style:Fashion;Fit Type:Regular;Shirt Length:Regular;Sleeve Length:Full;Material:Polyester,Polyurethane;Thickness:Regular;Patterns:Animal;Season:Fall,Winter;Weight:0.4000kg;Package Contents:1 x Sweatshirt"
3253028,https://www.dresslily.com/halloween-skull-pattern-pockets-hoodie-product3253028.html,Halloween Skull Pattern Pockets Hoodie,52,14.08,29.47,,"Clothes Type:Hoodie;Occasion:Halloween;Style:Casual;Fit Type:Regular;Shirt Length:Regular;Sleeve Length:Full;Material:Cotton,Polyester;Thickness:Regular;Patterns:Skulls;Season:Fall;Weight:0.3650kg;Package Contents:1 x Hoodie"
8152465,https://www.dresslily.com/pocket-decoration-print-long-sleeved-product8152465.html,Pocket Decoration Print Hoodie,42,25.02,43.49,,"Clothes Type:Hoodie;Occasion:Daily;Style:Casual;Fit Type:Regular;Sleeve Length:Full;Material:Polyester;Thickness:Regular;Patterns:Print;Season:Fall,Spring;Weight:0.5900kg;Package Contents:1 x Hoodie"
5897502,https://www.dresslily.com/zip-embellished-pullover-hoodie-product5897502.html,Zip Embellished Pullover Hoodie,69,18.78,60.02,,"Clothes Type:Hoodie;Occasion:Daily Use;Style:Casual;Fit Type:Regular;Shirt Length:Regular;Sleeve Length:Full;Material:Polyester,Polyurethane;Thickness:Regular;Patterns:Solid;Season:Fall,Winter;Weight:0.6720kg;Package Contents:1 x Hoodie"
6781092,https://www.dresslily.com/christmas-baubles-snowflakes-printed-casual-product6781092.html,Christmas Baubles Snowflakes Printed Casual Hoodie,64,14.40,39.59,,"Clothes Type:Hoodie;Occasion:Christmas Day,Daily,Daily Use,Going Out;Style:Fashion;Fit Type:Regular;Shirt Length:Regular;Sleeve Length:Full;Material:Polyester;Thickness:Regular;Patterns:Baubles,Christmas Tree,Snowman;Season:Fall,Spring,Winter;Weight:0.5430kg;Package Contents:1 x Hoodie"
2699407,https://www.dresslily.com/drop-shoulder-knitted-edging-pullover-product2699407.html,Drop Shoulder Knitted Edging Pullover Hoodie,58,24.20,57.61,,"Clothes Type:Hoodie;Occasion:Casual ,Daily Use,Going Out;Style:Fashion;Shirt Length:Regular;Sleeve Length:Full;Material:Polyester,Spandex;Thickness:Regular;Patterns:Solid;Weight:0.7300kg;Package Contents:1 x Hoodie"
1726229,https://www.dresslily.com/kangaroo-pocket-printed-raglan-sleeve-hoodie-product1726229.html,Printed Kangaroo Pocket Raglan Sleeve Drawstring Hoodie,64,15.72,43.65,5.0,Style:Fashion;Shirt Length:Regular;Sleeve Length:Full;Material:Cotton Blends;Weight:0.600kg;Package Contents:1 x Hoodie
1726227,https://www.dresslily.com/print-raglan-sleeve-drawstring-hoodie-product1726227.html,Drawstring Tribal Print Raglan Sleeve Hoodie,60,15.72,39.52,,Material:Cotton Blends;Shirt Length:Regular;Sleeve Length:Full;Style:Fashion;Weight:0.600kg;Package Contents:1 x Hoodie
6781093,https://www.dresslily.com/faux-collar-snowmen-candy-printed-product6781093.html,Faux Collar Snowmen Candy Printed Christmas Hoodie,60,15.85,39.68,,"Clothes Type:Hoodie;Occasion:Christmas Day,Daily,Daily Use,Going Out;Style:Fashion;Fit Type:Regular;Shirt Length:Regular;Sleeve Length:Full;Material:Polyester;Thickness:Regular;Patterns:Candy,Snowman;Season:Fall,Spring,Winter;Weight:0.5190kg;Package Contents:1 x Hoodie"
3253037,https://www.dresslily.com/halloween-skull-bone-pattern-pockets-product3253037.html,Halloween Skull Bone Pattern Pockets Hoodie,64,11.00,30.14,,"Clothes Type:Hoodie;Occasion:Halloween;Style:Casual;Fit Type:Regular;Shirt Length:Regular;Sleeve Length:Full;Material:Cotton,Polyester;Thickness:Regular;Closure Type:Zipper;Patterns:Skulls;Season:Fall;Weight:0.3700kg;Package Contents:1 x Hoodie"
8255723,https://www.dresslily.com/astronaut-pigeon-pattern-pocket-design-product8255723.html,Astronaut Pigeon Pattern Pocket Design Hoodie,43,22.22,38.75,,"Clothes Type:Hoodie;Occasion:Daily;Style:Casual;Fit Type:Regular;Sleeve Length:Full;Material:Polyester,Polyurethane;Thickness:Regular;Patterns:Others;Season:Fall,Spring,Winter;Weight:0.5000kg;Package Contents:1 x Hoodie"
8217486,https://www.dresslily.com/winged-unicorn-graphic-gradient-front-product8217486.html,Winged Unicorn Graphic Gradient Front Pocket Hoodie,53,16.81,35.70,,"Clothes Type:Hoodie;Occasion:Daily;Style:Casual;Fit Type:Regular;Shirt Length:Regular;Sleeve Length:Full;Material:Polyester,Spandex;Thickness:Regular;Patterns:Animal;Season:Fall,Spring;Weight:0.4100kg;Package Contents:1 x Hoodie"
4577490,https://www.dresslily.com/penguin-with-christmas-hat-printed-product4577490.html,Penguin with Christmas Hat Printed Pullover Hoodie,66,14.13,41.75,,Clothes Type:Hoodie;Occasion:Christmas Day;Style:Cute;Fit Type:Regular;Shirt Length:Regular;Sleeve Length:Full;Material:Polyester;Thickness:Regular;Patterns:Animal;Season:Fall;Weight:0.4800kg;Package Contents:1 x Hoodie
4577493,https://www.dresslily.com/christmas-tree-cookie-printed-drawstring-product4577493.html,Christmas Tree Cookie Printed Drawstring Hoodie,68,13.17,40.59,,"Clothes Type:Hoodie;Occasion:Christmas Day;Style:Casual;Fit Type:Regular;Shirt Length:Regular;Sleeve Length:Full;Material:Polyester;Thickness:Regular;Patterns:Character,Cross;Season:Fall;Weight:0.4180kg;Package Contents:1 x Hoodie"
8229443,https://www.dresslily.com/polka-dots-ombre-spliced-raglan-product8229443.html,Polka Dots Ombre Spliced Raglan Sleeve Hoodie,45,24.84,45.12,,"Clothes Type:Hoodie;Occasion:Daily,Night Out,Sports;Style:Casual;Fit Type:Regular;Shirt Length:Regular;Sleeve Length:Full;Material:Cotton,Polyester;Thickness:Regular;Patterns:Ombre,Polka Dot;Season:Fall,Spring,Winter;Weight:0.4650kg;Package Contents:1 x Hoodie"
8192470,https://www.dresslily.com/color-spliced-drawstring-zip-up-product8192470.html,Color Spliced Drawstring Zip Up Sweatshirt,32,28.99,42.33,,"Clothes Type:Sweatshirt;Occasion:Daily,Going Out;Style:Casual;Fit Type:Regular;Sleeve Length:Full;Material:Cotton,Polyester;Thickness:Regular;Patterns:Others;Season:Fall,Spring,Winter;Weight:0.5900kg;Package Contents:1 x Sweatshirt"
3253138,https://www.dresslily.com/halloween-skulls-pattern-casual-hoodie-product3253138.html,Halloween Skulls Pattern Casual Hoodie,61,11.63,29.69,,Clothes Type:Hoodie;Occasion:Halloween;Style:Casual;Fit Type:Regular;Shirt Length:Regular;Sleeve Length:Full;Material:Polyester;Thickness:Regular;Patterns:Skulls;Season:Fall;Weight:0.3600kg;Package Contents:1 x Hoodie
3474243,https://www.dresslily.com/halloween-bleeding-pattern-ink-painting-product3474243.html,Halloween Bleeding Pattern Ink Painting Hoodie,63,13.66,37.39,5.0,"Clothes Type:Hoodie;Occasion:Halloween;Style:Streetwear;Fit Type:Regular;Shirt Length:Regular;Sleeve Length:Full;Material:Polyester,Spandex;Thickness:Regular;Patterns:Letter,Painting;Season:Fall,Spring;Weight:0.4700kg;Package Contents:1 x Hoodie"
3253131,https://www.dresslily.com/halloween-pumpkin-pattern-casual-hoodie-product3253131.html,Halloween Pumpkin Pattern Casual Hoodie,68,10.84,33.64,,"Clothes Type:Hoodie;Occasion:Halloween;Style:Casual;Fit Type:Regular;Shirt Length:Regular;Sleeve Length:Full;Material:Cotton,Polyester;Thickness:Regular;Patterns:Pumpkin;Season:Fall;Weight:0.3600kg;Package Contents:1 x Hoodie"
8229432,https://www.dresslily.com/drawstring-front-pocket-longline-fleece-product8229432.html,Drawstring Front Pocket Longline Fleece Gothic Hoodie,38,31.26,50.31,,"Clothes Type:Hoodie;Occasion:Daily;Style:Gothic;Fit Type:Regular;Shirt Length:Long;Sleeve Length:Full;Material:Polyester,Spandex;Thickness:Thick;Patterns:Solid;Season:Fall,Spring,Winter;Weight:0.6150kg;Package Contents:1 x Hoodie"
5463223,https://www.dresslily.com/christmas-tree-jingle-bells-santa-product5463223.html,Christmas Tree Jingle Bells Santa Christmas Hoodie,61,15.93,41.32,5.0,"Clothes Type:Hoodie;Occasion:Daily Use,Going Out,Sports;Style:Fashion;Fit Type:Regular;Shirt Length:Regular;Sleeve Length:Full;Material:Polyester;Thickness:Regular;Patterns:Cartoon,Print;Weight:0.5510kg;Package Contents:1 x Hoodie"
